mes,año,semana_epidemiologica,municipio,comuna,enfermedad,casos_reportados,sexo_predominante,edad_promedio,tipo_caso,temperatura_promedio,temperatura_maxima,temperatura_minima,lluvia_mm,altitud,latitud,longitud,hospitales,nivel_hospitalario,densidad_hospitalaria,casos_mes_anterior,promedio_3_meses,crecimiento_casos,brote
10,2011,43,Medellin,Aranjuez,DENGUE,1,M,3.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
10,2011,44,Medellin,Aranjuez,DENGUE,1,M,29.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2012,6,Medellin,Aranjuez,DENGUE,1,M,29.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2012,7,Medellin,Aranjuez,DENGUE,2,M,41.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
3,2012,9,Medellin,Aranjuez,DENGUE,3,M,18.33,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.5,0
4,2012,16,Medellin,Aranjuez,DENGUE,2,M,20.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.33,0
4,2012,17,Medellin,Aranjuez,DENGUE,1,F,52.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
5,2012,19,Medellin,Aranjuez,DENGUE,1,M,13.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
5,2012,20,Medellin,Aranjuez,DENGUE,1,M,29.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
5,2012,21,Medellin,Aranjuez,DENGUE,1,F,23.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2012,23,Medellin,Aranjuez,DENGUE,1,F,9.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2012,24,Medellin,Aranjuez,DENGUE,1,F,55.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2012,28,Medellin,Aranjuez,DENGUE,1,M,44.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2012,29,Medellin,Aranjuez,DENGUE,1,M,31.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2012,34,Medellin,Aranjuez,DENGUE,1,M,34.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2012,35,Medellin,Aranjuez,DENGUE,1,M,0.92,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2012,36,Medellin,Aranjuez,DENGUE,1,M,49.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2012,37,Medellin,Aranjuez,DENGUE,1,F,9.0,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2012,38,Medellin,Aranjuez,DENGUE,2,F,53.5,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
9,2012,39,Medellin,Aranjuez,DENGUE,2,M,18.92,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
10,2012,41,Medellin,Aranjuez,DENGUE,1,F,0.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
10,2012,42,Medellin,Aranjuez,DENGUE,1,M,93.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
11,2012,45,Medellin,Aranjuez,DENGUE,2,M,45.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
11,2012,47,Medellin,Aranjuez,DENGUE,1,F,19.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
11,2012,48,Medellin,Aranjuez,DENGUE,1,M,44.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
12,2012,49,Medellin,Aranjuez,DENGUE,1,F,25.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
12,2012,50,Medellin,Aranjuez,DENGUE,1,M,14.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2012,51,Medellin,Aranjuez,DENGUE,1,M,14.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
1,2013,1,Medellin,Aranjuez,DENGUE,3,M,8.33,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,2.0,0
1,2013,2,Medellin,Aranjuez,DENGUE,1,M,6.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
1,2013,3,Medellin,Aranjuez,DENGUE,3,M,23.33,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
1,2013,4,Medellin,Aranjuez,DENGUE,1,M,14.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,-0.67,0
2,2013,5,Medellin,Aranjuez,DENGUE,1,F,28.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
2,2013,6,Medellin,Aranjuez,DENGUE,1,M,23.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
2,2013,7,Medellin,Aranjuez,DENGUE,1,M,19.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2013,8,Medellin,Aranjuez,DENGUE,1,F,17.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2013,9,Medellin,Aranjuez,DENGUE,1,M,5.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2013,10,Medellin,Aranjuez,DENGUE,3,M,19.33,Otro,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,2.0,0
3,2013,11,Medellin,Aranjuez,DENGUE,1,M,3.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
3,2013,12,Medellin,Aranjuez,DENGUE,1,M,85.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
3,2013,13,Medellin,Aranjuez,DENGUE,1,M,39.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
4,2013,14,Medellin,Aranjuez,DENGUE,1,F,34.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
4,2013,15,Medellin,Aranjuez,DENGUE,5,M,28.2,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,4.0,0
4,2013,16,Medellin,Aranjuez,DENGUE,2,M,20.5,Otro,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,2.33,-0.6,0
5,2013,18,Medellin,Aranjuez,DENGUE,5,F,33.2,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,1.5,0
5,2013,19,Medellin,Aranjuez,DENGUE,2,M,29.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,4.0,-0.6,0
5,2013,20,Medellin,Aranjuez,DENGUE,2,M,48.0,Otro,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,0.0,0
5,2013,21,Medellin,Aranjuez,DENGUE,2,M,39.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,0.0,0
5,2013,22,Medellin,Aranjuez,DENGUE,2,M,44.5,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,0.0,0
6,2013,23,Medellin,Aranjuez,DENGUE,3,F,24.33,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,0.5,0
6,2013,25,Medellin,Aranjuez,DENGUE,5,M,26.6,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,0.67,0
6,2013,26,Medellin,Aranjuez,DENGUE,1,M,5.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.33,-0.8,0
7,2013,27,Medellin,Aranjuez,DENGUE,7,F,16.92,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,3.0,6.0,1
7,2013,28,Medellin,Aranjuez,DENGUE,4,M,31.5,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,4.33,-0.43,0
7,2013,29,Medellin,Aranjuez,DENGUE,3,M,34.67,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,4.0,-0.25,0
7,2013,30,Medellin,Aranjuez,DENGUE,8,M,21.81,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,4.67,1.67,1
8,2013,31,Medellin,Aranjuez,DENGUE,4,M,27.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,5.0,-0.5,0
8,2013,32,Medellin,Aranjuez,DENGUE,4,M,33.25,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,5.0,0.0,0
8,2013,33,Medellin,Aranjuez,DENGUE,4,M,22.25,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,5.33,0.0,0
8,2013,34,Medellin,Aranjuez,DENGUE,5,F,22.18,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,4.0,0.25,0
8,2013,35,Medellin,Aranjuez,DENGUE,2,M,18.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,4.33,-0.6,0
9,2013,36,Medellin,Aranjuez,DENGUE,3,M,30.33,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.67,0.5,0
9,2013,37,Medellin,Aranjuez,DENGUE,5,M,27.6,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,0.67,0
9,2013,38,Medellin,Aranjuez,DENGUE,7,F,23.29,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.33,0.4,1
9,2013,39,Medellin,Aranjuez,DENGUE,7,M,28.86,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,5.0,0.0,1
10,2013,40,Medellin,Aranjuez,DENGUE,6,M,40.33,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,6.33,-0.14,0
10,2013,41,Medellin,Aranjuez,DENGUE,10,F,24.8,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,6.67,0.67,1
10,2013,42,Medellin,Aranjuez,DENGUE,2,F,38.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,7.67,-0.8,0
10,2013,43,Medellin,Aranjuez,DENGUE,2,M,20.5,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,6.0,0.0,0
10,2013,44,Medellin,Aranjuez,DENGUE,1,F,19.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,4.67,-0.5,0
11,2013,45,Medellin,Aranjuez,DENGUE,1,F,33.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,0.0,0
11,2013,46,Medellin,Aranjuez,DENGUE,3,M,24.67,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
11,2013,47,Medellin,Aranjuez,DENGUE,1,M,12.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
11,2013,48,Medellin,Aranjuez,DENGUE,3,F,41.67,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
12,2013,49,Medellin,Aranjuez,DENGUE,4,M,17.5,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.33,0.33,0
12,2013,50,Medellin,Aranjuez,DENGUE,2,F,57.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.67,-0.5,0
12,2013,51,Medellin,Aranjuez,DENGUE,4,F,14.25,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,1.0,0
1,2014,2,Medellin,Aranjuez,DENGUE,4,F,40.75,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.33,0.0,0
1,2014,3,Medellin,Aranjuez,DENGUE,6,M,21.67,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.33,0.5,0
1,2014,4,Medellin,Aranjuez,DENGUE,3,M,29.33,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,4.67,-0.5,0
2,2014,5,Medellin,Aranjuez,DENGUE,2,M,6.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,4.33,-0.33,0
2,2014,7,Medellin,Aranjuez,DENGUE,3,M,21.67,Otro,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.67,0.5,0
2,2014,8,Medellin,Aranjuez,DENGUE,3,M,19.33,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.0,0
3,2014,9,Medellin,Aranjuez,DENGUE,2,M,49.0,Otro,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,-0.33,0
3,2014,10,Medellin,Aranjuez,DENGUE,3,F,49.33,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.67,0.5,0
3,2014,11,Medellin,Aranjuez,DENGUE,2,M,26.5,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,-0.33,0
3,2014,12,Medellin,Aranjuez,DENGUE,1,F,36.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
3,2014,13,Medellin,Aranjuez,DENGUE,1,M,3.0,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
4,2014,14,Medellin,Aranjuez,DENGUE,1,M,14.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
4,2014,15,Medellin,Aranjuez,DENGUE,4,M,33.5,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,3.0,0
4,2014,16,Medellin,Aranjuez,DENGUE,3,M,36.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.0,-0.25,0
4,2014,17,Medellin,Aranjuez,DENGUE,2,M,33.0,Otro,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,-0.33,0
5,2014,18,Medellin,Aranjuez,DENGUE,2,F,20.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,3.0,0.0,0
5,2014,19,Medellin,Aranjuez,DENGUE,4,F,32.75,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,1.0,0
5,2014,20,Medellin,Aranjuez,DENGUE,1,M,56.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.67,-0.75,0
5,2014,21,Medellin,Aranjuez,DENGUE,2,M,38.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.33,1.0,0
5,2014,22,Medellin,Aranjuez,DENGUE,2,M,36.5,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,0.0,0
6,2014,23,Medellin,Aranjuez,DENGUE,1,M,65.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
6,2014,24,Medellin,Aranjuez,DENGUE,4,M,14.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,3.0,0
6,2014,25,Medellin,Aranjuez,DENGUE,3,F,38.33,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.33,-0.25,0
6,2014,26,Medellin,Aranjuez,DENGUE,3,F,26.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.0,0
7,2014,27,Medellin,Aranjuez,DENGUE,10,F,27.1,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,3.33,2.33,1
7,2014,28,Medellin,Aranjuez,DENGUE,5,F,21.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,5.33,-0.5,0
7,2014,29,Medellin,Aranjuez,DENGUE,4,M,26.25,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,6.0,-0.2,0
7,2014,30,Medellin,Aranjuez,DENGUE,7,F,34.29,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,6.33,0.75,1
8,2014,31,Medellin,Aranjuez,DENGUE,10,F,24.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,5.33,0.43,1
8,2014,32,Medellin,Aranjuez,DENGUE,18,F,32.56,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,7.0,0.8,1
8,2014,33,Medellin,Aranjuez,DENGUE,10,M,36.1,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,18,11.67,-0.44,1
8,2014,34,Medellin,Aranjuez,DENGUE,8,F,35.25,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,12.67,-0.2,1
8,2014,35,Medellin,Aranjuez,DENGUE,9,F,30.78,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,12.0,0.13,1
9,2014,36,Medellin,Aranjuez,DENGUE,13,F,25.92,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,9.0,0.44,1
9,2014,37,Medellin,Aranjuez,DENGUE,18,F,29.06,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,13,10.0,0.38,1
9,2014,38,Medellin,Aranjuez,DENGUE,15,F,36.13,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,18,13.33,-0.17,1
9,2014,39,Medellin,Aranjuez,DENGUE,7,F,24.43,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,15,15.33,-0.53,1
10,2014,40,Medellin,Aranjuez,DENGUE,11,M,28.36,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,13.33,0.57,1
10,2014,41,Medellin,Aranjuez,DENGUE,6,M,41.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,11,11.0,-0.45,0
10,2014,42,Medellin,Aranjuez,DENGUE,6,F,31.0,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,8.0,0.0,0
10,2014,43,Medellin,Aranjuez,DENGUE,6,M,29.33,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,7.67,0.0,0
10,2014,44,Medellin,Aranjuez,DENGUE,8,F,26.75,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,6.0,0.33,1
11,2014,45,Medellin,Aranjuez,DENGUE,1,F,12.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,6.67,-0.88,0
11,2014,46,Medellin,Aranjuez,DENGUE,10,M,34.9,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,5.0,9.0,1
11,2014,47,Medellin,Aranjuez,DENGUE,3,F,25.67,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,6.33,-0.7,0
11,2014,48,Medellin,Aranjuez,DENGUE,6,F,41.17,Otro,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,4.67,1.0,0
12,2014,49,Medellin,Aranjuez,DENGUE,3,F,32.33,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,6.33,-0.5,0
12,2014,50,Medellin,Aranjuez,DENGUE,5,M,20.35,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,4.0,0.67,0
12,2014,51,Medellin,Aranjuez,DENGUE,9,M,19.22,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,4.67,0.8,1
12,2014,52,Medellin,Aranjuez,DENGUE,2,M,17.0,Otro,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,5.67,-0.78,0
12,2014,53,Medellin,Aranjuez,DENGUE,4,M,49.75,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,5.33,1.0,0
1,2015,1,Medellin,Aranjuez,DENGUE,5,F,22.8,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,5.0,0.25,0
1,2015,2,Medellin,Aranjuez,DENGUE,5,F,22.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,0.0,0
1,2015,3,Medellin,Aranjuez,DENGUE,7,F,29.57,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,4.67,0.4,1
1,2015,4,Medellin,Aranjuez,DENGUE,3,M,29.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,5.67,-0.57,0
2,2015,5,Medellin,Aranjuez,DENGUE,7,F,33.57,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,5.0,1.33,1
2,2015,6,Medellin,Aranjuez,DENGUE,3,F,44.33,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,7,5.67,-0.57,0
